GUID_,year,Population
2AE19629233913A3E055000000000001,2016_Population,149.0
2AE1962920DD13A3E055000000000001,2016_Population,792.0
2AE19629238513A3E055000000000001,2016_Population,2966.0
2AE19629208F13A3E055000000000001,2016_Population,254.0
2AE1962921C013A3E055000000000001,2016_Population,471.0
2AE19629174D13A3E055000000000001,2016_Population,242.0
2AE196291A5C13A3E055000000000001,2016_Population,772.0
2AE196291E4E13A3E055000000000001,2016_Population,1015.0
2AE196291EE313A3E055000000000001,2016_Population,515.0
2AE19629228813A3E055000000000001,2016_Population,6952.0
2AE196291B2A13A3E055000000000001,2016_Population,651.0
2AE19629183E13A3E055000000000001,2016_Population,301.0
2AE19629177913A3E055000000000001,2016_Population,374.0
2AE19629192A13A3E055000000000001,2016_Population,9721.0
2AE1962922C813A3E055000000000001,2016_Population,322.0
2AE1962920AE13A3E055000000000001,2016_Population,1343.0
2AE19629220913A3E055000000000001,2016_Population,9874.0
2AE19629211913A3E055000000000001,2016_Population,740.0
2AE196291F5013A3E055000000000001,2011_Population,4469.0
2AE19629240313A3E055000000000001,2011_Population,194.0
2AE1962917E613A3E055000000000001,2011_Population,1799.0
2AE1962921D313A3E055000000000001,2011_Population,205.0
2AE196291C1F13A3E055000000000001,2011_Population,433.0
2AE196291C7613A3E055000000000001,2011_Population,462.0
2AE196291F5A13A3E055000000000001,2011_Population,1189.0
2AE1962917CB13A3E055000000000001,2011_Population,625.0
2AE196291BDD13A3E055000000000001,2011_Population,588.0
2AE196291F3E13A3E055000000000001,2011_Population,3859.0
2AE19629170613A3E055000000000001,2011_Population,370.0
2AE19629210013A3E055000000000001,2011_Population,710.0
2AE19629219D13A3E055000000000001,2011_Population,381.0
2AE196291C4713A3E055000000000001,2011_Population,174.0
2AE196291D3D13A3E055000000000001,2011_Population,2095.0
2AE196291F9513A3E055000000000001,2011_Population,216.0
2AE196291AD713A3E055000000000001,2011_Population,163.0
2AE19629203C13A3E055000000000001,2011_Population,169.0
2AE196291F9D13A3E055000000000001,2011_Population,192.0
2AE19629216713A3E055000000000001,2011_Population,681.0
2AE1962922FF13A3E055000000000001,2011_Population,158.0
2AE19629204913A3E055000000000001,2011_Population,1098.0
2AE19629172B13A3E055000000000001,2011_Population,1282.0
2AE196291F7613A3E055000000000001,2011_Population,412.0
2AE19629236713A3E055000000000001,2011_Population,103.0
2AE1962916FD13A3E055000000000001,2011_Population,159.0
2AE196291BA113A3E055000000000001,2011_Population,1397.0
2AE19629210613A3E055000000000001,2011_Population,1063.0
2AE19629219F13A3E055000000000001,2011_Population,596.0
2AE19629205C13A3E055000000000001,2011_Population,599.0
2AE1962919FE13A3E055000000000001,2011_Population,290.0
2AE196291F5413A3E055000000000001,2011_Population,404.0
2AE1962919BD13A3E055000000000001,2011_Population,902.0
2AE19629232A13A3E055000000000001,2011_Population,478.0
2AE196291AA513A3E055000000000001,2011_Population,1617.0
2AE196291D7C13A3E055000000000001,2011_Population,1439.0
2AE19629176C13A3E055000000000001,2011_Population,330.0
2AE1962917F813A3E055000000000001,2011_Population,368.0
2AE19629187213A3E055000000000001,2011_Population,1067.0
2AE19629201113A3E055000000000001,2011_Population,284.0
2AE196291E8013A3E055000000000001,2011_Population,449.0
2AE19629213F13A3E055000000000001,2011_Population,431.0
2AE1962916DF13A3E055000000000001,2011_Population,259.0
2AE19629181413A3E055000000000001,2011_Population,10561.0
2AE196291D2313A3E055000000000001,2011_Population,2001.0
2AE19629177613A3E055000000000001,2011_Population,443.0
2AE196291F0213A3E055000000000001,2011_Population,2518.0
2AE19629188F13A3E055000000000001,2011_Population,5676.0
2AE196291C3A13A3E055000000000001,2011_Population,807.0
2AE196291E9313A3E055000000000001,2011_Population,1286.0
2AE196291CE813A3E055000000000001,2011_Population,8241.0
2AE196291B7013A3E055000000000001,2011_Population,216.0
2AE19629180113A3E055000000000001,2011_Population,1677.0
2AE19629192513A3E055000000000001,2011_Population,3163.0
2AE196291AA113A3E055000000000001,2011_Population,6204.0
2AE196291FB913A3E055000000000001,2011_Population,94.0
2AE196291E1013A3E055000000000001,2011_Population,416.0
2AE19629198413A3E055000000000001,2011_Population,730.0
2AE19629230B13A3E055000000000001,2011_Population,441.0
2AE19629205A13A3E055000000000001,2011_Population,587.0
2AE19629190213A3E055000000000001,2011_Population,338.0
2AE19629179613A3E055000000000001,2011_Population,467.0
2AE196291A9D13A3E055000000000001,2011_Population,458.0
2AE196291E4013A3E055000000000001,2011_Population,837.0
2AE1962920E913A3E055000000000001,2011_Population,557.0
2AE1962916D813A3E055000000000001,2011_Population,250.0
2AE196291CC113A3E055000000000001,2011_Population,2164.0
2AE196291C1A13A3E055000000000001,2011_Population,107.0
2AE1962918EA13A3E055000000000001,2011_Population,188.0
2AE19629193E13A3E055000000000001,2011_Population,958.0
2AE19629185213A3E055000000000001,2011_Population,466.0
2AE19629191E13A3E055000000000001,2011_Population,6042.0
2AE1962922CC13A3E055000000000001,2011_Population,339.0
2AE1962922E813A3E055000000000001,2011_Population,1289.0
2AE1962921ED13A3E055000000000001,2011_Population,736.0
2AE1962916E013A3E055000000000001,2011_Population,281.0
2AE1962917BF13A3E055000000000001,2011_Population,191.0
2AE1962918DF13A3E055000000000001,2011_Population,241.0
2AE196291F0013A3E055000000000001,2011_Population,294.0
2AE196291FAE13A3E055000000000001,2011_Population,94.0
2AE196291A5213A3E055000000000001,2011_Population,403.0
2AE196291C1B13A3E055000000000001,2011_Population,1294.0
2AE1962916ED13A3E055000000000001,2011_Population,982.0
2AE196291C5413A3E055000000000001,2011_Population,2275.0
2AE196291F1913A3E055000000000001,2011_Population,643.0
2AE1962916E313A3E055000000000001,2011_Population,559.0
2AE196291B3B13A3E055000000000001,2011_Population,1867.0
2AE196291A7C13A3E055000000000001,2011_Population,1606.0
2AE1962918D513A3E055000000000001,2011_Population,358.0
2AE1962918D813A3E055000000000001,2011_Population,2994.0
2AE19629205513A3E055000000000001,2011_Population,120.0
2AE1962922D513A3E055000000000001,2011_Population,131.0
2AE196291C4E13A3E055000000000001,2011_Population,912.0
2AE196291D4513A3E055000000000001,2011_Population,3113.0
2AE196291BEE13A3E055000000000001,2011_Population,433.0
2AE19629170813A3E055000000000001,2011_Population,73.0
2AE1962916AC13A3E055000000000001,2011_Population,421.0
2AE196291D3F13A3E055000000000001,2011_Population,2866.0
2AE19629171713A3E055000000000001,2011_Population,169.0
2AE1962923B013A3E055000000000001,2011_Population,283.0
2AE19629172C13A3E055000000000001,2011_Population,701.0
2AE1962921C913A3E055000000000001,2011_Population,833.0
2AE1962921D613A3E055000000000001,2011_Population,680.0
2AE19629200313A3E055000000000001,2011_Population,142.0
2AE196291AAC13A3E055000000000001,2011_Population,798.0
3576C5999AEA4152E0530100007F0280,2011_Population,240.0
2AE196291B4A13A3E055000000000001,2011_Population,455.0
2AE196291ABE13A3E055000000000001,2011_Population,960.0
2AE196291D3C13A3E055000000000001,2011_Population,1922.0
2AE196291D0D13A3E055000000000001,2011_Population,5585.0
2AE1962921CC13A3E055000000000001,2011_Population,1194.0
2AE19629174813A3E055000000000001,2011_Population,1782.0
2AE19629199113A3E055000000000001,2011_Population,184.0
2AE196291F8413A3E055000000000001,2011_Population,857.0
2AE19629209113A3E055000000000001,2011_Population,707.0
2AE196291F4013A3E055000000000001,2011_Population,6500.0
2AE1962917C013A3E055000000000001,2011_Population,6485.0
2AE1962917EA13A3E055000000000001,2011_Population,948.0
2AE196291A3413A3E055000000000001,2011_Population,346.0
2AE196291A8F13A3E055000000000001,2011_Population,856.0
2AE19629200413A3E055000000000001,2011_Population,443.0
2AE19629233F13A3E055000000000001,2011_Population,3304.0
2AE196291C0F13A3E055000000000001,2011_Population,868.0
2AE196291C4813A3E055000000000001,2011_Population,686.0
2AE1962921FB13A3E055000000000001,2011_Population,413.0
2AE19629232313A3E055000000000001,2011_Population,631.0
2AE19629173813A3E055000000000001,2011_Population,88.0
2AE196291C5013A3E055000000000001,2011_Population,3922.0
2AE196291D5F13A3E055000000000001,2011_Population,5712.0
3576C5999CF04152E0530100007F0280,2011_Population,152.0
2AE1962916AA13A3E055000000000001,2011_Population,232.0
2AE19629190013A3E055000000000001,2011_Population,497.0
2AE19629191713A3E055000000000001,2011_Population,1078.0
2AE196291B0B13A3E055000000000001,2011_Population,405.0
2AE196291FFB13A3E055000000000001,2011_Population,1767.0
2AE1962923E713A3E055000000000001,2011_Population,972.0
2AE196291CF513A3E055000000000001,2011_Population,480.0
2AE196291DDB13A3E055000000000001,2011_Population,439.0
2AE19629186113A3E055000000000001,2011_Population,465.0
2AE1962922C713A3E055000000000001,2011_Population,171.0
2AE1962923F613A3E055000000000001,2011_Population,1834.0
2AE196291FC213A3E055000000000001,2011_Population,237.0
2AE19629174113A3E055000000000001,2011_Population,137.0
2AE196291DD213A3E055000000000001,2011_Population,4546.0
2AE19629192813A3E055000000000001,2011_Population,377.0
2AE196291A4813A3E055000000000001,2011_Population,353.0
2AE196291E4913A3E055000000000001,2011_Population,727.0
2AE19629213813A3E055000000000001,2011_Population,2107.0
2AE1962921CB13A3E055000000000001,2011_Population,5158.0
2AE196291F8813A3E055000000000001,2011_Population,1280.0
2AE1962920EF13A3E055000000000001,2011_Population,312.0
2AE196291C9013A3E055000000000001,2011_Population,708.0
2AE19629198E13A3E055000000000001,2011_Population,250.0
2AE19629199213A3E055000000000001,2011_Population,522.0
2AE1962923A413A3E055000000000001,2011_Population,162.0
2AE196291EF013A3E055000000000001,2011_Population,15140.0
2AE196291CEC13A3E055000000000001,2011_Population,3861.0
2AE1962923EA13A3E055000000000001,2011_Population,776.0
2AE19629207213A3E055000000000001,2011_Population,1530.0
2AE19629172113A3E055000000000001,2011_Population,345.0
2AE19629184313A3E055000000000001,2011_Population,329.0
2AE19629208813A3E055000000000001,2011_Population,973.0
2AE1962922C013A3E055000000000001,2011_Population,751.0
2AE19629179F13A3E055000000000001,2011_Population,1129.0
2AE196291B1B13A3E055000000000001,2011_Population,554.0
2AE1962923B613A3E055000000000001,2011_Population,214.0
2AE19629179813A3E055000000000001,2011_Population,686.0
2AE1962923D013A3E055000000000001,2011_Population,462.0
2AE19629200F13A3E055000000000001,2011_Population,206.0
2AE196291C4F13A3E055000000000001,2011_Population,900.0
2AE196291EAD13A3E055000000000001,2011_Population,564.0
2AE19629175D13A3E055000000000001,2011_Population,1006.0
2AE1962918ED13A3E055000000000001,2011_Population,918.0
2AE19629171E13A3E055000000000001,2011_Population,189.0
2AE196291AF613A3E055000000000001,2011_Population,156.0
2AE19629225613A3E055000000000001,2011_Population,246.0
2AE19629170313A3E055000000000001,2011_Population,343.0
2AE196291A5113A3E055000000000001,2011_Population,983.0
2AE196291FB013A3E055000000000001,2011_Population,758.0
3576C5999C054152E0530100007F0280,2011_Population,225.0
2AE196291C7B13A3E055000000000001,2011_Population,470.0
2AE1962919DF13A3E055000000000001,2011_Population,323.0
2AE1962916F513A3E055000000000001,2011_Population,14676.0
2AE196291A2913A3E055000000000001,2011_Population,1639.0
2AE1962916B213A3E055000000000001,2011_Population,1533.0
2AE196291BEA13A3E055000000000001,2011_Population,682.0
2AE1962923F213A3E055000000000001,2011_Population,1451.0
2AE19629187713A3E055000000000001,2011_Population,474.0
2AE196291E8C13A3E055000000000001,2011_Population,571.0
2AE196291A0E13A3E055000000000001,2011_Population,372.0
2AE196291D6913A3E055000000000001,2011_Population,2725.0
2AE19629171013A3E055000000000001,2011_Population,215.0
2AE196291EDA13A3E055000000000001,2011_Population,1078.0
2AE19629194C13A3E055000000000001,2011_Population,733.0
2AE196291FC613A3E055000000000001,2011_Population,221.0
2AE19629206D13A3E055000000000001,2011_Population,824.0
2AE196291D5413A3E055000000000001,2011_Population,571.0
2AE196291B6E13A3E055000000000001,2011_Population,319.0
2AE196291DED13A3E055000000000001,2011_Population,1914.0
2AE19629177F13A3E055000000000001,2011_Population,607.0
2AE196291A6A13A3E055000000000001,2011_Population,1462.0
2AE196291AAF13A3E055000000000001,2011_Population,564.0
2AE196291B3A13A3E055000000000001,2011_Population,3274.0
2AE196291F1213A3E055000000000001,2011_Population,4000.0
2AE19629232613A3E055000000000001,2011_Population,1207.0
2AE19629189313A3E055000000000001,2011_Population,3168.0
2AE19629188613A3E055000000000001,2011_Population,416.0
2AE196291BF313A3E055000000000001,2011_Population,561.0
2AE196291EF813A3E055000000000001,2011_Population,538.0
2AE19629213B13A3E055000000000001,2011_Population,377.0
2AE1962923F513A3E055000000000001,2011_Population,434.0
2AE196291E3B13A3E055000000000001,2011_Population,372.0
2AE1962921BF13A3E055000000000001,2011_Population,987.0
2AE19629229613A3E055000000000001,2011_Population,508.0
2AE196291CD713A3E055000000000001,2011_Population,2174.0
2AE1962923B913A3E055000000000001,2011_Population,1557.0
2AE1962918E613A3E055000000000001,2011_Population,358.0
2AE19629237413A3E055000000000001,2011_Population,1293.0
2AE196291D6113A3E055000000000001,2011_Population,7773.0
2AE196291F4A13A3E055000000000001,2011_Population,205.0
2AE196291B0313A3E055000000000001,2011_Population,1523.0
2AE19629231713A3E055000000000001,2011_Population,218.0
2AE1962916B113A3E055000000000001,2011_Population,318.0
2AE196291C4013A3E055000000000001,2011_Population,153.0
2AE1962916F813A3E055000000000001,2011_Population,256.0
2AE196291D8113A3E055000000000001,2011_Population,3048.0
2AE19629209613A3E055000000000001,2011_Population,2363.0
2AE196291FE313A3E055000000000001,2011_Population,287.0
2AE1962923FA13A3E055000000000001,2011_Population,2201.0
2AE19629201B13A3E055000000000001,2011_Population,162.0
2AE19629194E13A3E055000000000001,2011_Population,2875.0
2AE19629189E13A3E055000000000001,2011_Population,886.0
2AE19629199E13A3E055000000000001,2011_Population,474.0
2AE1962917D813A3E055000000000001,2011_Population,330.0
2AE196291D4313A3E055000000000001,2011_Population,3301.0
2AE196291D9613A3E055000000000001,2011_Population,2082.0
3576C5999AEB4152E0530100007F0280,2011_Population,217.0
2AE1962921A713A3E055000000000001,2011_Population,1137.0
2AE19629235613A3E055000000000001,2011_Population,692.0
2AE19629190313A3E055000000000001,2011_Population,296.0
2AE196291F1313A3E055000000000001,2011_Population,883.0
2AE196291A4213A3E055000000000001,2011_Population,120.0
2AE196291AAB13A3E055000000000001,2011_Population,966.0
2AE1962923D613A3E055000000000001,2011_Population,975.0
2AE1962919FC13A3E055000000000001,2011_Population,4937.0
2AE196291F9113A3E055000000000001,2011_Population,264.0
2AE196291DCA13A3E055000000000001,2011_Population,4491.0
2AE196291FA013A3E055000000000001,2011_Population,364.0
2AE196291E8713A3E055000000000001,2011_Population,776.0
2AE19629178F13A3E055000000000001,2011_Population,452.0
2AE19629187C13A3E055000000000001,2011_Population,663.0
2AE196291D0E13A3E055000000000001,2011_Population,2961.0
2AE196291D2E13A3E055000000000001,2011_Population,2725.0
2AE196291B3613A3E055000000000001,2011_Population,173.0
2AE196291E1713A3E055000000000001,2011_Population,5353.0
2AE196291BF913A3E055000000000001,2011_Population,667.0
2AE196291AF013A3E055000000000001,2011_Population,408.0
2AE196291B7113A3E055000000000001,2011_Population,271.0
2AE196291AA613A3E055000000000001,2011_Population,299.0
2AE1962916DD13A3E055000000000001,2011_Population,139.0
3576C5999C464152E0530100007F0280,2011_Population,160.0
2AE1962918D013A3E055000000000001,2011_Population,1108.0
2AE196291EE613A3E055000000000001,2011_Population,403.0
2AE196291BC413A3E055000000000001,2011_Population,251.0
2AE196291D5913A3E055000000000001,2011_Population,2368.0
2AE19629178013A3E055000000000001,2011_Population,3180.0
2AE196291DFE13A3E055000000000001,2011_Population,3465.0
2AE196291E0413A3E055000000000001,2011_Population,2993.0
2AE1962918CA13A3E055000000000001,2011_Population,823.0
2AE1962920C213A3E055000000000001,2011_Population,2149.0
